x,y,token
-5.9655848,44.170143,marvel
-13.655429,-30.7867,counting
7.5591617,23.783117,boldness
-31.962847,-15.673729,bite
10.479443,10.073221,creator
8.246173,-28.399237,grinding
33.877193,-10.206528,doves
-26.145073,-28.641659,turtle
22.501831,-38.84211,shadows
23.637468,-1.2411722,spouse
39.259453,-17.631092,smelling
17.444105,-37.234127,veil
40.183018,9.063008,queens
1.2473937,-35.323853,flourished
23.946568,-1.6976948,sucked
0.71439725,-1.39349,thieves
29.414719,-19.99406,oaks
33.57952,-10.188246,replenished
-10.890435,-43.81933,ragged
-1.7336094,-54.393917,rope
47.00551,19.451883,disciples
-3.5611858,-42.897095,peep
1.571933,-37.284733,warrior
32.26057,-12.509382,fuel
-7.9793196,8.784379,government
-8.06975,-38.901173,snatch
36.640697,1.3506649,assyrian
6.8609962,-29.136164,stem
11.612739,-41.723118,leopard
22.837536,-35.306484,tumultuous
43.072414,2.6275573,howl
13.842154,-9.591392,constellations
-33.237278,-35.024464,lucifer
9.771683,-29.527687,mounting
-35.115616,-42.495975,berries
49.34319,-26.904789,reeds
14.157173,-31.16022,fishers
16.022318,-47.436317,angle
15.964851,-12.76463,weave
1.281621,-9.405651,treacherous
0.29864323,-44.739223,toss
5.861348,-16.12122,piercing
22.219963,-41.388676,fading
32.541756,-2.6721084,precept
-1.0154144,-43.065666,fan
9.933098,-17.02272,lighting
50.92503,2.4622025,tophet
22.651354,-43.97099,pile
7.954016,-43.905827,oars
7.0160437,-22.952917,hatch
-9.810181,-58.038654,mate
6.7651787,-29.378126,rushes
1.3301564,-47.42713,bucket
12.726762,45.737766,liken
-8.055069,-54.702145,carpenter
3.9608235,-45.16317,anvil
15.689431,8.901119,incensed
-7.2624345,-49.899258,cane
26.21193,-12.278485,millstones
-5.5468497,-32.678562,visage
26.381329,31.231047,intercession
33.541092,-0.18350467,sower
16.183208,-39.78183,bark
21.078524,-18.507671,perfumes
3.786408,6.8048825,eternity
9.7399845,17.382864,wasting
18.670858,-6.487526,uttering
-3.2542138,-40.60719,planting
41.853374,0.5292205,wastes
-8.328352,-48.092632,yelled
-17.753693,-25.699278,soap
30.803871,32.456463,backsliding
12.198669,-39.445454,climb
-44.255596,-40.66757,cage
0.8930615,-18.337051,commotion
21.876993,-28.206749,northern
0.73595166,45.062984,deaths
28.256958,-4.904605,wag
27.19472,-32.733555,roofs
63.492584,12.646419,nebuchadrezzar
53.745262,7.88114,tyrus
59.51332,28.749556,neriah
-13.655615,-31.109232,ink
63.478004,27.128035,kareah
-14.372856,-34.76664,stamping
-0.10565747,-54.142036,lance
-15.420044,-38.99982,yell
8.082688,-20.004934,wake
14.058354,-31.86071,monsters
-13.124649,1.7388071,orphans
-3.609654,15.213398,peril
28.055893,-29.803635,amber
24.096682,-45.74908,burnished
12.70304,-47.60584,flash
19.751373,0.05352048,foreheads
2.131774,-53.42837,block
10.184878,-37.721592,battering
-15.633184,14.733301,crimes
13.696529,-37.203876,pouring
-1.0957837,-43.305775,twigs
29.114552,-26.207745,soil
40.894344,28.181763,parables
10.615292,18.812218,oaths
29.557018,31.781727,whiles
1.138608,-3.9201853,tales
24.538267,-13.283333,wolves
13.543788,-46.178253,gap
20.925343,-28.6415,stately
41.969376,-22.876074,crowns
-32.963978,10.50455,despite
9.717353,-44.764626,masts
5.5397644,-30.851849,mariners
6.2523413,-30.48098,pilots
0.010216536,-54.269695,oar
-1.5935068,-46.514866,shroud
22.361977,-43.2106,chestnut
48.246437,13.964961,multitudes
49.208843,-28.344927,arches
3.5005238,-38.429054,gallery
-6.7660666,-10.043302,limit
-1.701537,2.8828876,science
47.34625,27.276321,belteshazzar
55.346893,17.160084,shadrach
55.35407,17.156784,meshach
55.32519,17.162146,abednego
10.58693,-35.757732,hats
45.113247,24.773928,belshazzar
-20.438906,-35.83293,gabriel
5.0898747,-44.50878,craft
17.45268,12.451489,messiah
37.095715,29.002619,scripture
-16.342674,40.013885,reject
2.21054,-34.69526,howled
1.8523666,5.303802,spiritual
12.645519,-40.074017,hemlock
20.027012,-46.608456,foam
-19.217167,-24.419085,stall
16.566038,-19.263927,chant
-19.863348,-11.886916,chapel
30.499897,-25.720411,grain
-6.572414,-39.078403,sleeper
14.983979,-39.86409,weeds
37.90844,26.235168,preaching
25.406244,-32.644634,torches
20.532513,-4.7991867,strangled
10.7473,-47.623623,rattling
-5.223935,-37.91921,drag
26.02911,-30.62442,blocks
4.5304637,-14.178963,waked
-42.217987,-40.90907,hen
-0.36504102,0.6571398,brotherhood
20.549385,-14.709035,torch
37.896687,26.63557,gospel
28.71094,38.739677,jesus_christ
54.229263,28.387634,judas
43.11602,28.73975,jesus
25.311527,35.589485,christ
34.52057,25.79616,holy_ghost
56.02078,4.363271,judaea
46.984833,23.08304,herod
49.638577,25.209036,juda
42.854034,28.635496,nazareth
48.669003,28.687525,baptist
41.41349,28.89414,esaias
43.650867,29.091642,baptized
51.743332,17.924906,pharisees
46.913383,22.168514,sadducees
43.60495,29.091936,baptism
17.113523,8.648066,tempter
47.19699,17.968561,capernaum
53.286144,28.638844,simon
53.20888,28.52643,peter
53.051823,28.70395,andrew
52.57628,28.959673,zebedee
-11.77696,-34.69754,mending
18.977537,13.191817,torments
24.16529,8.682529,palsy
43.1373,22.97556,publicans
30.836905,31.556168,alms
9.797615,9.902968,heavenly
47.021915,22.97998,centurion
10.917171,29.683334,infirmities
21.192389,-10.517998,tombs
46.30107,20.694891,apostles
52.221428,27.863302,philip
53.82831,28.131672,iscariot
53.226757,24.754887,disciple
38.181435,19.964005,beelzebub
41.727787,24.224957,elias
5.931102,2.0095043,markets
46.941376,19.459879,synagogue
48.403954,29.042768,jonas
21.288565,-6.604661,scorched
-5.3770623,9.827252,mysteries
6.8606067,-20.862514,anon
-21.013252,-24.701038,mustard
23.123661,-41.515934,pearl
9.238552,24.636522,unbelief
-10.32065,4.9719486,tradition
-26.148468,-19.542315,crumbs
47.124672,18.392462,caesarea
37.990482,20.630978,philippi
-22.551939,-4.528644,pence
35.975872,19.554008,crucify
47.267426,17.569096,bethany
36.55009,27.731857,scriptures
0.30700877,62.128933,caesar
23.28802,33.84896,resurrection
14.892637,31.048841,damnation
3.8359756,-31.149391,strain
49.219868,24.918869,pharisee
29.97775,28.214685,partakers
49.6438,24.673567,zacharias
41.359184,20.48302,crucified
28.104702,33.581898,remission
-35.07521,-26.84601,cock
12.894314,-7.426897,legions
-9.812607,-58.335686,crew
46.324055,24.157335,pilate
40.422752,22.26454,barabbas
50.76815,28.433504,magdalene
31.63437,-38.828213,dawn
13.118417,-43.974678,blaze
14.8380995,-8.184365,throng
14.388119,33.893524,lusts
-5.9423695,26.110165,manifested
-8.315616,-27.281788,rowing
-8.949421,-7.696727,greek
-16.174862,-33.633343,questioning
11.338113,-49.722614,foaming
-12.480454,49.268654,lordship
-15.461119,-34.31645,vehemently
19.201797,12.001807,alexander
-4.9635496,51.1228,damned
-11.972763,-41.390335,beckoned
48.631084,20.526215,devout
-12.915663,-27.975609,doctors
28.923962,28.32774,exhortation
-13.354497,-3.2544677,fishermen
18.351538,-28.173958,launch
7.329681,-37.498707,toiled
-6.294086,-47.007942,rubbing
-33.193928,-19.787966,traitor
43.50229,26.022608,lawyers
11.399429,-32.00316,launched
7.2283664,-36.754192,sailed
-1.3435768,-43.7262,plough
24.206982,8.894816,lazarus
13.966223,-14.103649,gulf
-12.663234,3.2080445,citizens
-1.1106224,-18.415699,austere
1.5436239,-21.595814,descent
23.32382,-41.315628,gorgeous
-25.89833,-9.048061,latin
13.267786,-9.884405,paradise
7.85363,-43.5802,boats
14.900776,-3.399092,shipping
23.099663,-35.08012,murmuring
-11.345373,-35.258533,groaned
2.3547027,49.9738,romans
46.359383,20.584425,greeks
24.501225,17.335827,perdition
9.926148,-35.44603,lanterns
-42.871033,-31.754217,fisher
7.7072096,-49.762047,dragging
13.493663,-26.557173,asia
4.0138106,57.604824,rome
13.543988,44.08979,exhort
46.914577,20.835728,barnabas
49.063652,24.972046,ananias
36.447662,27.248264,sect
4.5301833,49.315254,senate
48.44439,19.235785,stephen
46.846996,18.866379,antioch
2.209651,49.107452,sirs
28.141087,-19.500862,regions
12.1157875,10.525449,churches
48.366913,24.34804,cornelius
-12.667953,3.9941015,christians
5.6008797,55.134586,lucius
46.93898,23.170631,paul
7.947667,-17.125307,jupiter
16.595284,27.294363,abstain
46.8571,20.822235,silas
32.030216,23.683523,greeting
57.46028,29.106682,epistle
48.022377,23.854458,timotheus
46.406834,18.766857,macedonia
-13.599398,2.1961653,philosophers
-27.669256,5.6370583,superstitious
5.4138765,12.844159,godhead
-18.823965,-14.501375,italy
38.937737,24.87725,achaia
40.28219,24.319532,ephesus
38.34462,23.412268,apollos
2.0242229,3.5622416,arts
-46.18718,-20.897665,diana
-10.395154,14.693752,shunned
13.976638,-28.010496,sailing
-18.363604,-18.123585,aboard
-10.236888,-7.563553,roman
-48.677883,-19.319172,felix
19.580523,46.797447,temperance
45.356243,25.53515,festus
45.333435,25.651712,agrippa
-19.04022,15.403584,superstition
-13.492532,-5.809044,voyage
9.449658,-39.825394,fathoms
9.873267,-27.78074,anchors
3.66803,56.031876,publius
56.9862,29.258436,apostle
12.605323,-9.9729185,invisible
39.224155,27.966976,revelation
19.366316,42.593216,uncircumcision
20.290997,12.580299,access
16.786263,28.34232,disobedience
-8.399297,-10.458199,motions
16.56505,29.66726,carnal
-23.178297,-15.784615,spain
-4.682706,-25.537466,spectacle
-6.06797,2.2614937,followers
1.7035342,2.9785955,governments
-36.08516,-30.603659,childish
10.076705,-13.805613,celestial
34.798595,33.490738,timothy
39.224266,24.613903,titus
-5.5114536,9.682594,infidel
-18.190353,17.207531,experiment
0.9802804,9.418044,chaste
-13.938872,-0.121922396,perils
4.1451206,46.66812,countrymen
0.8894209,3.633155,traditions
15.541854,-9.587686,elements
-14.030972,1.1975238,vocation
10.836513,9.769531,hymns
5.2344656,-16.68907,conflict
-21.782413,-1.0289482,consist
-8.426161,-7.384256,archangel
0.6625695,2.5200794,fables
0.1857189,0.5950855,lawless
4.2593513,4.763821,immortal
20.12263,46.75461,godliness
8.882188,2.6982074,adorn
-3.0457447,14.236475,shun
-13.312258,-8.279268,perilous
-0.53667986,47.21798,traitors
5.9326797,-21.108006,bellies
-7.1640563,-1.3623083,sundry
2.5011106,-47.464375,anchor
10.810636,-35.330368,bits
0.90711325,-47.7897,helm
-5.267824,-31.977972,devilish
7.986616,9.954615,supreme
-13.360793,29.154928,ensue
-12.924202,2.7960203,authorities
4.2950506,14.020135,brute
27.829004,31.717648,overcometh
4.745935,13.917778,malicious
-10.775249,-32.950512,seals
-2.261746,12.369458,conquer
21.818127,-12.649669,bottomless
20.248268,-26.266512,shapes
2.738851,9.642507,woes
-14.148951,-35.05042,harpers
7.183407,1.9934547,martyrs
11.965791,-23.666363,slaves
8.1558,10.231545,omnipotent
23.316782,-38.75127,transparent
8.538307,-18.276966,thel
-0.2525775,-12.32929,rural
31.751053,-38.54932,morn
13.188232,-18.63099,echoing
23.731579,-32.68401,o_er
20.446363,-18.33105,vales
21.767525,-28.061985,southern
11.536115,-37.991997,cradle
9.145587,-21.019327,robin
-2.296988,-18.52856,sobbing
-43.072365,-26.638662,sweeper
12.558681,-34.476364,chimneys
-36.46319,-23.239662,sweepers
-37.075577,-44.391415,jack
32.411392,-10.039103,coffins
-47.286053,-26.417204,susan
17.706074,-16.77288,chorus
-8.936949,-44.780415,brows
9.2316475,-17.747904,clime
-20.722713,-13.901943,turk
-3.967254,48.135784,twas
20.24852,-44.212723,dome
26.63847,-37.15308,bower
3.879199,-8.869564,graze
-6.3858757,-36.155136,mane
-27.58157,-32.72464,nightingale
4.7653008,-7.175608,methought
18.718561,-43.294968,tangle
18.58465,-39.593487,spray
7.682076,-2.8348587,bard
22.718517,-33.215477,starry
26.575209,-37.135044,dewy
19.326225,-33.139145,watery
8.006705,-15.880058,prophetic
-20.083286,-37.876137,frowning
-13.827749,-39.7711,shriek
17.544659,-47.187027,brushed
-5.2528877,49.318085,ne
13.572242,-34.466038,rosy
-44.032207,-40.671608,tiger
1.0265535,-27.743511,twist
-8.050549,-31.608524,grasp
7.97919,-15.021534,shrouded
4.1188393,-6.8529134,threat
-0.21094227,51.002407,writ
-39.570885,-7.6984906,alehouse
5.0358224,-24.974508,ale
-35.953327,-24.511835,dame
3.6372764,-8.740604,ban
4.703229,-1.9168944,hapless
-0.48224035,-46.693764,hearse
9.129461,-17.61654,spreads
-42.158813,-36.361317,caterpillar
8.45912,-54.200718,leapt
-1.6038045,-24.285053,fiend
3.9485643,16.187187,foe
18.570793,-52.969765,shirt
-27.472603,-28.372377,schoolboy
9.677297,-19.586525,sings
18.777586,-47.083527,drooping
14.89391,-44.89209,dreary
22.936682,-23.765472,mould
10.699884,-42.568947,forge
12.105781,-12.753023,seraphim
-2.5826623,-35.258236,butterfly
4.360056,0.20994239,peaceful
23.79939,-32.36051,milky
29.197462,-25.370314,crops
14.197235,-43.01273,steed
29.997358,-28.09989,verdant
22.678434,-37.61612,hovering
21.333124,-19.397123,warbling
-8.581023,-33.12283,rais
0.5089619,-25.452934,terrific
20.1168,-46.679077,glistening
-6.4557176,5.7043853,rhyme
7.8635397,-18.59635,sleeps
-21.529356,-27.961657,tulip
-2.8619125,-45.395824,tap
21.541605,-36.092484,rustling
1.0987276,17.362024,wee
-19.528269,-30.852016,crack
-4.991645,49.282047,doo
-9.137843,-35.82941,fiercely
25.624033,-40.678925,rays
-5.734034,-44.820957,tiny
15.605697,-28.401014,ocean
-6.1635003,-44.105648,big
20.42825,-27.430445,majestic
27.338032,-24.917427,animals
-23.559502,-27.122503,duck
-37.849136,-15.1351795,hadn
-33.85434,-16.34805,chocolate
-38.290077,-11.534266,couldn_t
6.379051,-24.159386,roadside
-38.425694,-11.62115,didn_t
-19.631153,-29.82616,snap
-4.711627,-30.40258,jungle
-38.542404,-21.684904,jackal
-36.672062,-23.583755,b
-33.00568,-29.405844,pooh
-40.171776,-41.65036,little_jackal
-16.380875,-37.801918,growled
-37.688335,-11.128477,wasn_t
-36.84688,-44.254185,cat
18.934828,-40.169537,overhead
-37.288937,-44.44774,rollaround
10.000992,-53.998947,trundle
-29.01538,-27.81022,funny
-38.269337,-35.191616,vane
-4.5738883,-25.319813,startling
-5.532112,-40.498463,steered
-4.1465535,-21.371675,steer
-8.318185,-49.58736,picked
-37.83666,-44.916965,rabbit
-2.0334165,-49.683647,elephant
6.5623226,-26.63863,biggest
14.785315,-15.556055,drum
-50.58127,-26.73904,"----"""
-6.6067033,-49.249588,tightly
2.5088599,-36.207737,tremendous
-29.234026,-24.933035,""";"
7.7398033,-50.63879,sliding
16.670012,-41.922096,dived
-8.878048,-47.82763,slipping
14.664319,-38.529583,surf
12.544508,-28.298326,spanish
-22.290817,-25.904469,shell
-5.6587796,-60.247936,hoppity
5.055456,-37.14732,sentry
26.562002,-27.878044,icy
13.713063,-37.265488,rattle
-1.753943,-36.41474,blades
28.259943,-29.251415,fragrant
17.103964,-16.604162,shouts
-16.423727,-25.23938,fairies
11.126306,-31.008722,rocky
-32.69609,-15.534961,wits
-25.33492,-5.882578,adventures
-5.911371,-44.946537,shiny
-6.1690474,-44.84158,acorn
-37.55975,-11.144444,isn_t
-19.020493,-21.34654,cooked
-5.155561,-49.723656,apron
8.660501,-36.17278,perched
-11.860326,-49.049633,perch
8.675018,-49.956738,splash
0.515062,-3.3510966,thump
-2.1325808,50.647823,bin
22.94196,-35.896667,din
13.230116,-15.079085,track
7.6022205,-21.88318,hides
-42.740467,-40.974377,epaminondas
-42.88638,-40.88433,mammy
0.2831367,-46.663204,truck
-16.015888,-29.652086,villagers
-28.864677,-20.42172,fun
-39.69843,-40.981518,frog
23.605614,-36.115982,swamp
18.583254,10.748424,jove
-9.424271,-29.266079,pond
-31.040623,-28.121952,eel
19.10215,-38.029076,swimming
-28.682661,-29.201828,alligator
5.6223183,-26.647099,crabs
-22.297152,-29.702063,crab
4.0428977,-48.51161,lashed
-9.572974,-48.67471,snapped
-6.389642,-49.835323,sticking
15.052103,-38.204655,bubbles
9.25864,-51.54901,crawled
8.7523365,-51.390438,dragged
-37.61476,-12.286705,doesn_t
10.669319,-44.91932,piled
-7.0267215,-41.97854,smoked
-31.076332,-26.321745,larks
22.655111,-37.985443,shadowy
-0.66003543,-16.172485,splendid
-48.247044,-24.89298,godmother
-30.721088,-26.686943,someone
-29.093956,-20.57232,jolly
13.438476,-26.41604,europe
4.364799,1.9715436,america
-39.726543,-14.440098,maybe
-12.80859,-13.505561,france
-15.059042,-42.866993,woke
-15.449509,0.3518848,experiences
-17.904951,-0.7170097,text
2.934032,-5.334439,memories
-32.731987,-36.708927,_the
8.42047,-54.522423,swung
4.019269,-52.072433,tub
20.352654,-46.519817,floating
10.849834,-26.124432,hospital
-23.262066,-20.688635,babies
-28.410336,-30.92321,elsa
-16.750822,-25.82254,shoemaker
-28.578403,-8.956584,customer
6.5522056,-29.328272,pairs
-13.182339,-46.347855,commenced
19.464497,-53.287964,trousers
-39.604065,-41.92927,otter
6.606307,-23.916203,trod
10.260075,-45.89547,trailing
0.20770302,-50.653263,pike
-43.853844,-40.659412,brahmin
6.9615664,-53.76457,swam
-31.426277,-29.579798,crazy
24.910032,-24.227531,gulls
18.790314,-28.636475,pioneers
23.531399,-26.873758,mississippi
15.429348,-26.866785,central
23.8348,-26.897749,inland
8.577233,-27.417519,dug
18.586798,-21.835674,vegetables
21.193857,-33.1342,shoots
24.719982,-23.451185,crickets
21.91893,-28.83442,swarming
15.976936,-39.75118,crawling
21.228243,-42.112045,streaming
23.754192,-35.992527,flapping
8.78179,-38.169632,circled
-14.171336,-39.342804,shrill
-14.900753,-47.898552,weaving
0.4149483,2.4769104,schools
-27.596195,-32.70409,emperor
-19.74599,-13.475992,courtiers
2.973267,-11.336926,tunes
-14.995271,-39.065273,whistle
-36.455135,-19.306822,r
-28.500269,-31.11104,margery
-18.987537,-24.152733,plum
-22.32851,-20.425215,salad
6.766062,-27.327343,lettuce
7.1174417,-9.838769,wider
-38.179142,-11.75743,wouldn_t
9.852125,-30.884392,ploughed
3.4151359,-38.851044,platform
18.607449,-49.288914,curved
-3.0712276,-48.29245,rake
13.860698,-35.854874,ploughing
-3.7382245,-52.891075,spade
49.948063,-27.822859,inches
6.7170315,-21.100328,hoe
-39.768475,-35.983852,father_brown
4.0655546,-26.630787,shallow
16.094828,-45.77119,faintly
18.962906,-48.782467,wrinkled
-11.672635,-42.017406,twinkle
8.673167,-17.997,shines
-29.391014,-32.985188,sicily
-26.654583,-9.4735365,legend
7.6484175,-3.01205,chanting
7.3164644,-52.71097,peering
21.035774,-41.554466,fluttering
-29.18823,-32.794804,jester
-4.2409525,-35.45709,ape
18.881834,-26.78321,procession
11.107423,-24.600096,trains
-33.51516,-18.68864,madman
5.4726033,-38.479153,cathedral
0.09955355,-34.472954,throbbing
-2.5519302,-26.396479,absorbed
-24.583391,-29.503128,statue
22.364428,-46.132404,bronze
-20.30059,3.5438206,artistic
-18.491463,13.665051,flaw
-3.3941517,-36.110832,hammered
-27.057346,-31.350878,cherry
21.676172,-42.27369,dazzling
32.29506,-28.333164,roses
-18.781122,-30.322742,prick
-27.413355,-30.679487,zelia
2.8585558,-39.41667,monster
5.6108055,-56.238018,gazed
-22.467098,-21.187117,poisoned
23.936758,-26.582039,eastern
-28.891949,-32.993702,hermit
17.381458,-46.699535,beak
-0.65285766,48.16578,bleed
5.7805414,-28.117636,digging
-4.565596,-48.105576,leans
-16.426216,-27.275505,wears
10.099287,-21.856445,monument
-27.651346,-26.53253,asylum
-41.84684,8.0647545,customers
19.212406,-36.965546,steam
-11.15878,-40.775463,dagda
22.321205,-28.818068,mines
0.39798403,0.3237823,legends
22.498629,-46.060738,metal
-3.1687732,-34.53715,magic
-8.431707,47.811066,comrade
-33.545086,-24.32331,tailor
-3.6802638,-46.14348,peg
-54.57491,-9.486986,remarked
43.643265,8.843241,frode
5.7014804,-16.03702,pitiless
9.973766,-27.040842,tramp
11.963855,-48.6441,crash
21.557419,-45.19689,gleamed
-10.153292,-45.796543,stride
-28.597075,-25.291399,lunch
12.520696,-34.51667,sleepers
-0.84716994,-35.439625,bony
3.9576404,-35.095085,slower
-11.066474,-38.399044,grasped
-7.3444524,-18.728195,animal
10.008188,-15.967563,ray
20.72796,-47.903557,gigantic
11.781376,-49.75383,waving
17.92564,-27.394678,clang
5.6994333,-49.15731,striding
-25.985163,-27.561735,challenge
19.023932,-26.580065,processions
-4.4080944,-30.128628,peasant
-27.128855,-30.116508,clown
-22.391693,-34.575874,grin
10.148295,-21.901945,hut
-30.853336,-34.429615,everyone
-39.8662,-30.61581,timidly
14.397738,-22.446833,cells
-27.287262,-29.903067,gottlieb
4.787268,-51.48742,loaded
24.158363,-40.607327,silvery
25.908066,-39.553566,blazing
5.3357654,8.027343,sire
-10.331722,-44.579422,flashed
-1.5065114,-28.862394,vivid
23.905857,-46.297306,violet
-0.08263621,-31.985855,flashes
17.256205,-42.670578,splashed
7.80604,-51.793633,slid
1.8964275,-46.28151,homeward
-38.88233,-42.394363,buster_bear
-8.86489,-40.371376,yawned
-38.268703,-42.825867,green_forest
-38.664158,-43.64626,sammy
-38.592503,-43.815323,jay
10.929313,-39.93946,screaming
-26.937,-29.768684,grinned
-38.855766,-42.278618,buster
-37.990135,-44.57597,chatterer
-37.923885,-44.709232,squirrel
-38.71026,-43.680733,blacky
-35.144524,-42.48408,trout
-27.586233,-16.050964,fisherman
-39.480984,-42.035496,little_joe
-39.406628,-41.981564,billy
-39.401733,-41.882923,mink
-38.972702,-42.36211,farmer_brown
-1.498153,-4.5708327,neighbors
-31.334059,-28.824104,rum
-37.527363,-33.321556,mildly
-33.693375,-18.890465,retorted
21.331789,-32.77844,breezes
6.985989,-47.194855,whistling
-37.152416,-41.982437,footprint
-16.765736,-46.327324,excitement
11.82918,-31.899511,tracks
-37.795517,-44.476536,reddy
-11.792513,-41.92854,glared
-36.524998,-19.02913,caw
-25.8799,-16.259714,toad
-11.14077,-53.827797,pail
-37.683292,-15.304726,hasn
-9.350353,-34.518368,gasp
17.782143,-25.47404,lonesome
-20.225529,-25.377333,berry
-37.275238,-17.862398,um
-39.493477,-16.230015,pie
-8.744237,-47.334167,peered
-28.73968,-11.655477,raspberries
1.5828432,-36.080204,sheer
1.1014339,-38.74857,legged
-20.467224,-40.321087,blinked
8.747419,-48.935925,tipped
-31.5949,-30.458572,philosopher
-43.678894,-36.673103,alice
-22.233267,-35.176727,sleepy
-29.710817,-26.035221,daisy
-2.8891401,-46.976265,picking
-14.366448,-9.146396,latitude
-14.356814,-9.376963,longitude
-12.031318,-8.085519,australia
-6.4189706,-16.865479,dreamy
20.45752,-53.02734,whiskers
14.523563,-46.598373,doorway
-0.569058,-21.327393,telescope
6.9948516,-19.334158,turkey
-42.35247,-36.477173,duchess
-5.257636,-31.74497,savage
-12.997895,-13.353486,paris
18.3401,-53.148502,chin
2.733411,-40.93814,railway
2.4766603,-52.78017,wooden
8.410088,-41.601093,spades
-25.676857,-9.050081,grammar
-39.716866,-14.222431,daresay
-1.8145303,13.067256,conqueror
23.800007,-46.10574,curly
-8.105837,-44.054478,fur
-23.563017,-29.52405,sulky
-12.805372,-49.01286,hurriedly
-36.52733,-23.084745,jury
-36.777588,-14.691439,shouldn
-33.411255,-17.057846,coward
-1.6464188,-36.77663,slate
-20.597126,-28.07024,brandy
-40.344566,-29.454174,sternly
5.9790697,-22.553625,sage
-17.38343,-22.424643,dive
-23.442099,-25.487194,pig
-22.676113,-25.91035,pepper
-25.735243,-27.841545,sneezing
-25.075657,-39.196293,grinning
3.1148756,-37.56702,axis
-34.050114,-15.640896,sneezes
11.222938,-49.73865,tossing
-8.3559265,-51.970516,flinging
11.854268,-48.01688,engine
-42.65231,-36.88929,hatter
-42.489986,-36.715267,dormouse
-4.689689,-47.879032,elbows
-40.392685,-33.7715,gloomily
-32.53238,-15.706901,pinch
-0.36532772,-33.171013,yawning
-16.037315,34.299923,vote
-34.555496,-14.410491,eh
8.223148,-54.508717,flung
17.483442,-48.05651,oblong
-31.191675,-30.634815,idiot
-25.887856,-24.630592,hedgehog
-43.15552,-36.601387,mock_turtle
12.514098,-55.897053,waist
10.994614,-8.455311,linked
-42.98507,-36.598915,gryphon
-20.875118,-17.406618,arithmetic
2.731895,-47.749638,coils
-25.45821,-18.060152,lobster
-15.36111,-4.5499854,porpoise
17.883055,-52.353504,belt
-2.3593717,-35.927544,parchment
-24.519342,-40.532345,wig
7.1107974,-16.367027,shifting
-18.015432,26.157078,squeeze
3.3720632,-51.851982,canvas
-6.7416296,-24.28508,applause
19.139982,-29.842958,globe
6.4524455,-50.745415,downwards
-18.99632,33.175983,signifies
-25.01073,-44.11998,clapping
-3.8779972,5.8816695,atom
-16.387949,-37.882267,choking
-39.154533,-36.33461,professor
-32.378323,-30.491735,machine
16.59117,-33.319386,fantastic
-3.7012975,4.165648,evolution
-7.774214,4.118902,eternally
-25.081905,-17.543797,nightmare
12.560632,-24.332159,tools
-8.777295,-51.741272,revolver
-48.577297,-19.437084,corkscrew
1.4488382,-26.899035,monk
-18.739738,7.154005,civilization
2.673234,2.6468291,religions
-19.853146,3.7877805,symbol
-3.1122491,4.1078277,universe
4.9672585,-0.34302178,progeny
-20.185549,5.1808777,morbid
13.582053,-50.826683,erect
22.851007,-38.67352,haze
24.372526,-37.572674,orb
8.20568,-8.332806,planet
13.65674,-32.958424,buoy
21.25695,-45.304276,leaden
0.7362184,-31.87019,unearthly
27.851627,-36.113483,fog
21.249922,-39.11955,dense
-6.8276696,-19.823954,combination
19.135283,-40.417664,mists
-8.733327,-34.726353,stark
8.638578,-14.080752,element
1.9355277,-25.198046,barbaric
9.777919,-29.422216,rounded
-19.180931,13.91423,christianity
-24.521023,-7.7124095,catholic
18.326113,-26.294304,interminable
-18.048544,0.45744646,literal
-20.63469,5.625747,practical
-39.851845,-33.12012,grimly
5.470615,-38.13026,ludgate
-20.20098,10.879746,paradox
3.033067,-3.7691796,brains
-20.574059,7.131988,physical
-20.18173,3.916695,sanity
7.387961,-15.339929,elemental
10.997438,-7.70715,victorious
5.5374174,-3.442183,defeated
-0.51688105,-29.491283,stillness
0.25200588,-3.3392162,map
20.432371,-53.039513,moustache
18.806253,-30.950087,float
1.2382205,6.643854,noblest
3.6632762,3.1631942,heroes
7.61141,-34.072807,awaiting
23.805912,-38.027447,sunset
29.007975,-38.620876,cherubim
18.201984,-31.420467,masses
9.845932,-48.253056,hurled
-36.45129,-14.821739,aren
9.6152725,-32.278732,trail
-22.823542,-5.14855,buns
-3.5752234,-23.784445,mob
-33.634106,-22.241993,police
-19.01112,-37.344986,dazed
-7.4728312,-33.107895,smashed
-20.184711,-8.686556,constable
14.69433,-20.036818,turbulent
-32.6887,-36.72817,atheist_
-32.95083,-36.67683,editor
10.951733,-50.605793,uplifted
-28.872145,-8.419361,scotchman
-39.509007,-37.43975,turnbull
1.3402365,3.0221453,artists
-37.063423,-33.349735,highlander
-39.529778,-37.18205,evan
-39.519867,-37.37904,macian
-13.644188,-12.412972,fleet
-20.9367,9.54139,historical
-23.234102,9.013442,supernatural
18.021631,-24.602629,debris
-26.798525,-13.063137,victoria
15.644415,-32.37597,highland
2.934472,-44.351387,capture
-18.574627,-9.348526,selected
-40.265915,-28.378948,atheist
5.4733424,13.423671,deity
-27.676048,-26.662636,lunatic
12.954797,-32.037777,lone
-13.0402565,-28.147482,policemen
15.557722,-49.968426,ponderous
-31.135185,-33.327534,shopkeeper
-0.9167446,-0.8503663,types
-33.422836,-34.791122,cumberland
10.799865,-43.798916,parallel
-18.819355,12.180665,conceivable
-20.9127,-28.857077,coin
-9.894868,-14.423097,"""."
